Doc ID,Country,Year,Response,Health relevance (1/0),Health adaptation mandate (1/0),Institutional health role (1/0),Notes,Matched health keywords,Health keyword categories
directive-98-70-ec-on-petrol-and-diesel-quality-consolidated-text_9d96,European Union,1998.0,Mitigation,1,1,0,,,
directive-2010-31-eu-on-the-energy-performance-of-buildings-consolidated-text_4809,European Union,2010.0,Mitigation,1,1,0,,,
directive-2009-30-ec-on-fuel-quality-and-introducing-a-mechanism-to-monitor-and-reduce-ghg-emissions-consolidated-text_cc28,European Union,1998.0,Mitigation,1,1,0,,,
law-on-spatial-planning-no-26_30e0,Indonesia,2007.0,Mitigation,1,1,0,,,
law-7552-climate-law_82aa,Türkiye,2025.0,Mitigation;Adaptation,1,1,0,,,
clean-air-act-ra-8749_f44b,Philippines,1999.0,Mitigation,1,1,0,,,
national-integrated-protected-areas-system-nipas-act-of-1992-ra-7586_17bb,Philippines,2018.0,Mitigation;Adaptation,1,1,0,,,
general-appropriations-act-ra-12116-fy2025_e95d,Philippines,2024.0,Mitigation;Adaptation,1,1,1,,,
philippine-ecosystem-and-natural-capital-accounting-system-pencas-act-ra-11995_cd1d,Philippines,2024.0,Loss And Damage,1,1,0,,,
electric-power-industry-reform-act-epira-of-2001-ra-9136_aef8,Philippines,2001.0,Mitigation,1,1,0,,,
directive-2006-40-ec-on-emissions-from-air-conditioning-systems-in-motor-vehicles_2c51,European Union,2006.0,Mitigation,1,1,0,,,
budget-2022-2023_127c,Australia,2022.0,Mitigation,1,0,0,,,
climate-change-act-no-3-of-2024_097b,Saint Lucia,2024.0,Mitigation;Adaptation,1,1,0,,,
decree-on-aviation-activities-for-which-the-plan-on-monitoring-of-greenhouse-gas-emissions-is-not-delivered-no-77-2021_9cc1,Montenegro,2019.0,Adaptation;Mitigation,1,0,0,,,
budget-strategy-2022-23_1310,Australia,2022.0,Mitigation,1,1,1,,,
legislative-decree-10-september-n-147_deca,Italy,2020.0,Mitigation,1,1,1,,,
energy-taxation-directive-2003-96-ec-of-27-october-2003-restructuring-the-community-framework-for-the-taxation-of-energy-products-and-electricity_64d3,European Union,2003.0,Mitigation,1,1,0,,,
regulation-eu-2024-1610-amending-regulation-eu-2019-1242-as-regards-strengthening-the-co2-emission-performance-standards-for-new-heavy-duty-vehicles_d936,European Union,2019.0,Mitigation,1,1,0,,,
law-no-23-966-1991-tax-on-liquid-fuels-and-carbon-dioxide-consolidated-text_922a,Argentina,1991.0,Mitigation,1,1,0,,,
regulation-eu-2024-1252-critical-raw-materials-act_2c89,European Union,2024.0,Mitigation,1,1,0,,,
art-42-bis-of-decree-law-162-19_afee,Italy,2019.0,Mitigation,1,1,0,,,
decree-law-34-2020-tax-deduction-for-energy-efficiency-improvements-superbonus-110_3d55,Italy,2020.0,Mitigation,1,0,0,,,
decree-law-162-19-amended-by-law-8-2020-consolidated-text_b5e7,Italy,2019.0,Mitigation,1,1,1,,,
law-no-27-487-amending-law-25-080-on-investment-in-forestry_3456,Argentina,1999.0,Mitigation,1,1,0,,,
law-21-118-on-the-promotion-of-residential-scale-power-generation_5ac8,Chile,2018.0,Mitigation,1,1,0,,,
law-337-law-creating-the-national-system-for-disaster-prevention-mitigation-and-response-2000-ley-creadora-del-sistema-nacional-para-la-prevencion-mitigation-y-atencion-de-desastres-2000_0560,Nicaragua,2000.0,Disaster Risk Management,1,1,1,,,
law-19-300-on-general-environmental-bases-ley-19-300-sobre-bases-generales-del-medio-ambiente-modificada-por-la-ley-20-173-2017_de07,Chile,1994.0,Disaster Risk Management,1,0,0,,,
national-law-on-emergencies-and-risk-prevention-ley-nacional-de-emergencias-y-prevencion-del-riesgo_861f,Costa Rica,2006.0,Disaster Risk Management,1,0,0,,,
law-for-risk-reduction-and-disaster-response-ley-para-la-reduccion-de-riesgos-y-atencion-de-desastres_4668,Bolivia,2000.0,Disaster Risk Management,1,0,0,,,
act-on-the-management-of-international-aviation-carbon-emissions_2099,South Korea,2024.0,Mitigation,1,0,0,,,
law-no-10-02-approving-the-national-territorial-development-plan-29-june-2010_9537,Algeria,2010.0,Mitigation;Adaptation,1,1,1,,,
sfs-2024-1187_cfb3,Sweden,1998.0,Mitigation,1,0,0,,,
law-no-24-04-establishing-the-rules-for-disaster-prevention-response-and-risk-reduction-26-february-2024_adf0,Algeria,2024.0,Adaptation;Disaster Risk Management,1,1,0,,,
act-no-100-2001-coll-on-the-environmental-impact-assessment_5ad1,Czechia,2001.0,Mitigation,1,1,1,,,
exempt-resolution-no-1420-2023-of-the-mma-resolucion-exenta-ndeg-1420-2023-del-mma_b592,Chile,2023.0,,1,1,0,,,
law-no-2021-1104-on-climate-and-resilience_5792,France,2021.0,,1,1,0,,,
ministerial-resolution-n-deg-156-2022-minam-resolucion-ministerial-n-deg-156-2022-minam_f433,Peru,2022.0,,1,1,0,,,
law-2277-of-2022-ley-2277-de-2022-introducing-amendments-to-the-national-carbon-tax_39b6,Colombia,2022.0,,1,1,1,,,
law-7190-2023-of-carbon-credits-ley-no-7190-de-los-creditos-de-carbono_484a,Paraguay,2023.0,,1,0,0,,,
decree-no-54-2023-on-forest-carbon-transactions-for-climate-justice_dd77,Honduras,2023.0,,1,1,0,,,
ministerial-agreement-no-maate-2023-053-ministerial-agreement-no-maate-2023-053-establishing-ecuador-s-greenhouse-gas-emissions-compensation-scheme_d104,Ecuador,2023.0,,1,1,0,,,
decree-926-of-2017-establishing-an-exemption-mechanism-for-the-carbon-tax_3cfa,Colombia,2017.0,,1,1,0,,,
forest-carbon-stock-management-regulations-2021_69dd,Zambia,2021.0,,1,1,0,,,
resolution-no-1447-of-2018_e03a,Colombia,2017.0,,1,0,0,,,
the-climate-change-carbon-markets-regulations-2024_cff3,Kenya,2024.0,,1,1,0,,,
clean-fuel-regulations-sor-2022-140_3130,Canada,2022.0,Mitigation,1,1,0,,GP;air pollution;anger;disease;flu;health;ill;mental,communicable_disease;environmental_health;general_health;mental_health
act-481-2024-act-amending-act-no-383-2012-coll-on-conditions-for-trading-in-greenhouse-gas-emission-allowances_7b5c,Czechia,2012.0,Mitigation,1,0,0,,ill,communicable_disease
act-73-2012-coll-on-ozone-depleting-substances-and-fluorinated-greenhouse-gases_2733,Czechia,2012.0,Mitigation,1,0,0,,alcohol;death;flu;health;ill;mental,communicable_disease;general_health;mental_health;mortality_morbidity;substance_use
act-76-2002-coll-on-integrated-prevention-act_254f,Czechia,2002.0,Mitigation,1,0,0,,alcohol;arsenic;flu;health;ill;mental,communicable_disease;food_waterborne;general_health;mental_health;substance_use
act-453-2016-coll-consumption-tax_5c4b,Czechia,2016.0,Mitigation,1,0,0,,,
water-protection-act-gschg-initial-version_84d8,Liechtenstein,2003.0,Mitigation;Adaptation,1,0,0,,,
water-protection-act-gschg-current-version_1905,Liechtenstein,2003.0,Mitigation;Adaptation,1,0,0,,,
environmental-protection-act-usg-initial-version_db68,Liechtenstein,2008.0,Mitigation;Adaptation,1,0,0,,,
environmental-protection-act-usg-current-version_6705,Liechtenstein,2008.0,Mitigation;Adaptation,1,0,0,,,
energy-performance-certificate-act-initial-version_2516,Liechtenstein,2007.0,Mitigation,1,0,0,,,
energy-performance-certificate-act-current-version_aa4b,Liechtenstein,2007.0,Mitigation,1,0,0,,,
energy-efficiency-act-current-version_c2cb,Liechtenstein,2008.0,Mitigation,1,0,0,,,
energy-efficiency-act-initial-version_fb97,Liechtenstein,2008.0,Mitigation,1,0,0,,,
emissions-trading-act-initial-version_157e,Liechtenstein,2012.0,Mitigation,1,0,0,,,
emissions-trading-act-current-version_c578,Liechtenstein,2012.0,Mitigation,1,0,0,,,
co2-act-current-version_2739,Liechtenstein,2013.0,Mitigation,1,0,0,,,
co2-act-initial-version_2dd5,Liechtenstein,2013.0,Mitigation,1,0,0,,,
act-no-541-2020-coll-on-waste-management-amended-by-act-no-218-2025-coll_61f2,Czechia,2020.0,Mitigation,1,0,0,,,
act-no-406-2000-coll-on-energy-management-as-amended_be78,Czechia,2001.0,Mitigation,1,0,0,,,
act-no-201-2012-coll_449a,Czechia,2012.0,Mitigation,1,0,0,,,
act-no-165-2012-coll-on-supported-energy-sources_b61c,Czechia,2012.0,Mitigation,1,0,0,,,
regulation-eu-2025-2083-amending-regulation-eu-2023-956-as-regards-simplifying-and-strengthening-the-carbon-border-adjustment-mechanism_0301,European Union,2023.0,Mitigation,1,1,0,,,
council-regulation-eu-euratom-2024-765-amending-regulation-eu-euratom-2020-2093_5689,European Union,2020.0,Mitigation;Adaptation,1,1,0,,,
environmental-protection-and-management-act_6b96,Brunei Darussalam,2022.0,Mitigation,1,1,0,,,
mauritius-meteorological-act-2019_a9e5,Mauritius,2019.0,Adaptation;Mitigation,1,1,0,,,
the-environment-act-of-2024_5079,Mauritius,2024.0,Mitigation;Adaptation,1,1,0,,,
spatial-development-act_16e5,Bulgaria,2001.0,Adaptation;Disaster Risk Management,1,1,0,,,
the-environmental-management-amendment-act-2024_ba6f,Tanzania,2022.0,,1,1,0,,,
swedish-climate-ordinance-2014-1434_830f,Sweden,2017.0,Adaptation,1,0,0,,,
act-on-the-obligation-to-provide-renewable-fuels-2005-1248_f914,Sweden,2005.0,Mitigation,1,0,0,,,
act-on-certain-greenhouse-gas-emissions-2020-1173_cace,Sweden,2020.0,Mitigation,1,0,0,,,
act-on-state-aid-for-investments-in-new-nuclear-power-2025-587_b590,Sweden,2025.0,Mitigation,1,0,0,,,
act-on-climate-declaration-for-new-buildings-sfs-2021-787_c49a,Sweden,2021.0,Mitigation,1,0,0,,,
act-of-excise-duties-on-energy-1994-1776_8c17,Sweden,1994.0,Mitigation,1,0,0,,,
national-environmental-energy-sector-regulations-2014_540e,Nigeria,2014.0,Mitigation,1,0,0,,,
regulation-eu-2023-956-establishing-a-carbon-border-adjustment-mechanism-consolidated-text_1807,European Union,2023.0,Mitigation,1,1,0,,,
law-no-007-2014-of-august-1-2014-relating-to-the-protection-of-the-environment-in-the-gabonese-republic_ad67,Gabon,2014.0,Mitigation;Adaptation,1,1,0,,,
regulation-eu-2025-1914-amending-regulation-eu-2021-1056_9afd,European Union,2021.0,Adaptation;Mitigation,1,1,0,,,
commission-decision-2017-175-on-establishing-eu-ecolabel-criteria-for-tourist-accommodation-consolidated-text_a964,European Union,2017.0,Mitigation,1,1,0,,,
commission-decision-eu-2024-3179_0375,European Union,2017.0,Mitigation,1,0,0,,,
commission-decision-eu-2023-705_f55a,European Union,2017.0,Mitigation,1,0,0,,,
regulation-eu-2021-1060-laying-down-common-provisions-on-a-range-of-support-funds-consolidated-text_bcba,European Union,2021.0,Adaptation;Disaster Risk Management;Mitigation,1,1,1,,,
regulation-eu-2023-955-establishing-a-social-climate-fund_6914,European Union,2021.0,Adaptation;Disaster Risk Management;Mitigation,1,1,0,,,
directive-eu-2023-1791-of-the-european-parliament-and-of-the-council-of-13-september-2023-on-energy-efficiency-and-amending-regulation-eu-2023-955_7cbf,European Union,2023.0,,1,1,0,,,
regulation-eu-2023-955-of-the-european-parliament-and-of-the-council-of-10-may-2023-establishing-a-social-climate-fund-and-amending-regulation-eu-2021-1060-consolidated-text_5ac9,European Union,2023.0,,1,1,0,,,
regulation-eu-2020-740-of-the-european-parliament-and-of-the-council-of-25-may-2020-on-the-labelling-of-tyres-with-respect-to-fuel-efficiency-and-other-parameters-amending-regulation-eu-2017-1369_3d78,European Union,2017.0,Mitigation,1,1,0,,,
regulation-eu-2017-1369-setting-a-framework-for-energy-labelling-consolidated-text_e432,European Union,2017.0,Mitigation,1,1,0,,,
regulation-eu-2017-1369-setting-a-framework-for-energy-labelling_c0a0,European Union,2017.0,Mitigation,1,1,0,,,
regulation-eu-2025-1561-amending-regulation-eu-2023-1542-as-regards-obligations-of-economic-operators-concerning-battery-due-diligence-policies_d728,European Union,2023.0,Mitigation,1,0,0,,,
regulation-eu-2024-1781-establishing-a-framework-for-the-setting-of-ecodesign-requirements-for-sustainable-products-amending-regulation-eu-2023-1542_66bf,European Union,2023.0,Mitigation,1,1,0,,,
regulation-eu-2023-1542-concerning-batteries-and-waste-batteries-new-battery-regulation_e378,European Union,2023.0,Mitigation,1,1,0,,,
regulation-eu-2023-1542-concerning-batteries-and-waste-batteries-new-battery-regulation-consolidated-text_7622,European Union,2023.0,Mitigation,1,1,0,,,
regulation-eu-2020-740-on-the-labelling-of-tyres-with-respect-to-fuel-efficiency_ede6,European Union,2020.0,Mitigation,1,1,0,,,
regulation-eu-2015-757-on-the-monitoring-reporting-and-verification-of-greenhouse-gas-emissions-from-maritime-transport_5b8f,European Union,2015.0,Mitigation,1,1,0,,,
regulation-eu-2015-757-on-the-monitoring-reporting-and-verification-of-greenhouse-gas-emissions-from-maritime-transport-consolidated-text_f293,European Union,2015.0,Mitigation,1,1,0,,,
regulation-eu-2023-957-amending-regulation-eu-2015-757_d461,European Union,2015.0,Mitigation,1,1,0,,,
commission-delegated-regulation-eu-2025-1463-of-amending-regulation-eu-2024-1735-as-regards-the-identification-of-sub-categories-within-net-zero-technologies_cf57,European Union,2024.0,Mitigation,1,1,0,,,
decision-eu-2015-1814-market-stability-reserve-for-the-union-greenhouse-gas-emission-trading-scheme_0cd8,European Union,2015.0,Mitigation,1,1,0,,,
directive-eu-2023-959-amending-decision-eu-2015-1814-concerning-the-establishment-and-operation-of-a-market-stability-reserve_e59e,European Union,2015.0,Mitigation,1,1,0,,,
directive-eu-2018-410_8992,European Union,2015.0,Mitigation,1,1,0,,,
decision-eu-2023-852-of-the-european-parliament-and-of-the-council-of-19-april-2023-amending-decision-eu-2015-1814-as-regards-the-number-of-allowances-to-be-placed-in-the-market-stability-reserve-for-the-union-greenhouse-gas-emission-trading-system-until-2030_463f,European Union,2015.0,Mitigation,1,1,0,,,
regulation-eu-2023-839-amending-regulation-eu-2018-841-as-regards-the-scope-simplifying-the-reporting-and-compliance-rules-and-setting-out-the-targets-of-the-member-states-for-2030_000e,European Union,2018.0,Mitigation,1,1,0,,,
regulation-eu-2018-841-on-the-inclusion-of-greenhouse-gas-emissions-and-removals-from-land-use-land-use-change-and-forestry-in-the-2030-climate-and-energy-framework-amending-regulation-eu-no525-2013-and-decision-no529-2013-eu_d82b,European Union,2018.0,Mitigation,1,1,0,,,
regulation-eu-2018-841-on-the-inclusion-of-greenhouse-gas-emissions-and-removals-from-land-use-land-use-change-and-forestry-in-the-2030-climate-and-energy-framework-amending-regulation-eu-no525-2013-and-decision-no529-2013-eu-consolidated-text_aee5,European Union,2018.0,Mitigation,1,1,0,,,
commission-delegated-regulation-eu-2021-268-amending-annex-iv-to-regulation-eu-2018-841-of-the-european-parliament-and-of-the-council-as-regards-the-forest-reference-levels_cfc5,European Union,2018.0,Mitigation,1,0,0,,,
regulation-eu-2021-1056-establishing-the-just-transition-fund-consolidated-text_6679,European Union,2021.0,Adaptation;Mitigation,1,1,0,,,
regulation-eu-2024-795-establishing-the-strategic-technologies-for-europe-platform-step_d18d,European Union,2021.0,Adaptation;Mitigation,1,1,0,,,
directive-1999-94-ec-relating-to-the-availability-of-consumer-information-on-fuel-economy-and-co2-emissions-in-respect-of-the-marketing-of-new-passenger-cars_1522,European Union,1999.0,Mitigation,1,1,0,,,
directive-eu-2016-2284-on-the-reduction-of-national-emissions-of-certain-atmospheric-pollutants-amending-directive-2003-35-ec-and-repealing-directive-2001-81-ec-consolidated-text_150b,European Union,2016.0,Mitigation,1,1,0,,,
regulation-eu-no-174-2013-of-the-european-parliament-and-of-the-council-of-5-february-2013-amending-regulation-ec-no-106-2008_81d3,European Union,2008.0,Mitigation,1,1,0,,,
regulation-eu-no-106-2008-on-a-community-energy-efficiency-labelling-programme-for-office-equipment-consolidated-text_6563,European Union,2008.0,Mitigation,1,1,0,,,
directive-1999-94-ec-relating-to-the-availability-of-consumer-information-on-fuel-economy-and-co2-emissions-in-respect-of-the-marketing-of-new-passenger-cars-consolidated-text_01da,European Union,1999.0,Mitigation,1,1,0,,,
regulation-ec-no-1137-2008_c95b,European Union,1999.0,Mitigation,1,1,0,,,
regulation-ec-no-1882-2003_31f9,European Union,1999.0,Mitigation,1,1,0,,,
commission-directive-2003-73-ec-amending-annex-iii-to-directive-1999-94-ec_0eee,European Union,1999.0,Mitigation,1,0,0,,,
commission-delegated-regulation-eu-2024-3214_cf83,European Union,2015.0,Mitigation,1,1,0,,,
commission-delegated-regulation-eu-2023-2776_1f19,European Union,2015.0,Mitigation,1,1,0,,,
directive-eu-2025-794-amending-directives-eu-2022-2464-and-eu-2024-1760-on-the-dates-from-which-member-states-are-to-apply-certain-corporate-sustainability-reporting-and-due-diligence-requirements_8d1d,European Union,2024.0,Mitigation,1,0,0,,,
regulation-eu-2024-1157-on-shipments-of-waste_3b9c,European Union,2024.0,Mitigation,1,1,0,,,
regulation-eu-2024-1157-on-shipments-of-waste-consolidated-text_1691,European Union,2024.0,Mitigation,1,1,0,,,
eu-regulation-2019-2088-on-sustainability-related-disclosures-in-the-financial-services-sector-consolidated-text_50aa,European Union,2019.0,Mitigation,1,1,0,,,
regulation-eu-2023-2869_73bf,European Union,2019.0,Mitigation,1,0,0,,,
regulation-eu-2019-2088-on-sustainability-related-disclosures-in-the-financial-services-sector_100e,European Union,2019.0,Mitigation,1,1,0,,,
directive-eu-2019-1161_3f6c,European Union,2009.0,Mitigation,1,1,0,,,
decision-eu-2024-1254_9994,European Union,2009.0,Mitigation,1,1,0,,,
directive-2009-33-ec-on-the-promotion-of-clean-road-transport-vehicles-in-support-of-low-emission-mobility-initial-text_123c,European Union,2009.0,Mitigation,1,1,0,,,
regulation-eu-2023-2405-on-ensuring-a-level-playing-field-for-sustainable-air-transport-refueleu-aviation-regulation_754b,European Union,2023.0,Mitigation,1,1,0,,,
directive-eu-2023-2413-amending-directive-eu-2018-2001-as-regards-the-promotion-of-energy-from-renewable-sources_b581,European Union,2018.0,Mitigation,1,1,0,,,
directive-eu-2018-850-amending-council-directive-1999-31-ec-on-the-landfill-of-waste_3ea2,European Union,1999.0,Mitigation,1,1,0,,,
directive-eu-2024-1785-amending-council-directive-1999-31-ec-on-the-landfill-of-waste_7402,European Union,1999.0,Mitigation,1,1,0,,,
regulation-eu-2023-1805-on-the-use-of-renewable-and-low-carbon-fuels-in-maritime-transport-and-amending-directive-2009-16-ec-fueleu-maritime-regulation_f2c3,European Union,2023.0,Mitigation,1,1,0,,,
regulation-eu-2024-1781-ecodesign-for-sustainable-products-regulation_5583,European Union,2024.0,Mitigation;Adaptation,1,1,0,,,
regulation-eu-2024-1781-ecodesign-for-sustainable-products-regulation_5205,European Union,2009.0,Mitigation,1,1,0,,,
directive-2009-125-ec-establishing-a-framework-for-the-setting-of-ecodesign-requirements-for-energy-related-products-ecodesign-directive_0961,European Union,2009.0,Mitigation,1,1,0,,,
regulation-eu-2018-842-of-the-european-parliament-and-of-the-council-on-binding-annual-greenhouse-gas-emission-reductions-by-member-states-from-2021-to-2030-contributing-to-climate-action-to-meet-commitments-under-the-paris-agreement-effort-sharing-regulation-or-esr-consolidated-text_5633,European Union,2018.0,Mitigation,1,1,0,,,
